Timestamp,Name,Action,Status,Image_Path,Confidence
2025-11-21 00:33:07,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:09,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:10,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 00:33:12,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:14,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:15,k,SLEEPING,ALERT,N/A,0.28
2025-11-21 00:33:17,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:20,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:22,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:23,k,SLEEPING,ALERT,N/A,0.25
2025-11-21 00:33:25,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:27,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:28,k,SLEEPING,ALERT,N/A,0.26
2025-11-21 00:33:30,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:32,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:33,k,SLEEPING,ALERT,N/A,0.25
2025-11-21 00:33:35,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:37,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:41,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:44,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:46,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:33:49,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:45:59,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 00:46:01,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:46:04,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:46:06,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:46:09,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:46:11,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:46:23,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 00:46:26,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:46:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:46:50,k,SLEEPING,ALERT,N/A,0.22
2025-11-21 00:46:56,k,SLEEPING,ALERT,N/A,0.22
2025-11-21 00:47:08,k,SLEEPING,ALERT,N/A,0.18
2025-11-21 00:47:18,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 00:47:23,k,SLEEPING,ALERT,N/A,0.22
2025-11-21 00:47:27,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:47:28,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 00:47:30,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:47:33,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:47:33,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 00:47:35,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 00:47:38,k,TIMEOUT,MISSING,N/A,0.0
2025-11-21 00:48:03,k,SLEEPING,ALERT,N/A,0.20
2025-11-21 00:48:57,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 11:53:12,k,Hands Up,Action Performed,N/A,1.0
2025-11-21 11:53:27,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 11:53:29,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 11:53:32,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 11:53:38,k,SLEEPING,ALERT,N/A,0.16
2025-11-21 11:55:25,k,SLEEPING,ALERT,N/A,0.22
2025-11-21 11:55:31,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 11:55:37,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 11:55:55,k,SLEEPING,ALERT,N/A,0.25
2025-11-21 11:56:25,k,SLEEPING,ALERT,N/A,0.21
2025-11-21 11:56:30,k,SLEEPING,ALERT,N/A,0.23
2025-11-21 11:56:38,k,SLEEPING,ALERT,N/A,0.24
2025-11-21 11:58:18,k,SLEEPING,ALERT,N/A,0.24
2025-11-21 11:59:47,k,TIMEOUT,MISSING,N/A,0.0
2025-11-21 11:59:49,k,TIMEOUT,MISSING,N/A,0.0
2025-11-21 11:59:52,k,TIMEOUT,MISSING,N/A,0.0
2025-11-21 11:59:56,k,SLEEPING,ALERT,N/A,0.31
2025-11-21 12:00:01,k,SLEEPING,ALERT,N/A,0.29
2025-11-21 12:00:07,k,SLEEPING,ALERT,N/A,0.32
2025-11-21 12:00:41,k,SLEEPING,ALERT,N/A,0.29
2025-11-21 12:01:03,k,SLEEPING,ALERT,N/A,0.25
2025-11-21 12:01:08,k,SLEEPING,ALERT,N/A,0.31
2025-11-21 12:01:13,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:01:13,k,SLEEPING,ALERT,N/A,0.34
2025-11-21 12:01:18,k,SLEEPING,ALERT,N/A,0.35
2025-11-21 12:01:23,k,SLEEPING,ALERT,N/A,0.32
2025-11-21 12:01:25,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:01:28,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:01:28,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 12:01:30,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:01:33,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:01:33,k,SLEEPING,ALERT,N/A,0.30
2025-11-21 12:01:38,k,SLEEPING,ALERT,N/A,0.37
2025-11-21 12:01:55,k,SLEEPING,ALERT,N/A,0.27
2025-11-21 12:02:00,k,SLEEPING,ALERT,N/A,0.32
2025-11-21 12:02:05,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:02:05,k,SLEEPING,ALERT,N/A,0.30
2025-11-21 12:02:07,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:08:16,k,TIMEOUT,ALERT TRIGGERED,N/A,0.0
2025-11-21 12:08:17,k,Hands Up,Action Performed,N/A,1.0
2025-11-21 12:08:30,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:07:08,k,Standing,Action Performed,N/A,1.0
2025-11-22 14:07:13,k,SLEEPING,ALERT,N/A,0.17
2025-11-22 14:07:30,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:07:33,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:07:35,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:07:38,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:07:56,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:07:58,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:08:01,k,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:13:54,k,SLEEPING,ALERT,N/A,0.25
2025-11-22 14:13:59,k,SLEEPING,ALERT,N/A,0.22
2025-11-22 14:14:04,rrrr,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:14:05,k,SLEEPING,ALERT,N/A,0.25
2025-11-22 14:14:07,rrrr,TIMEOUT,MISSING,N/A,0.0
2025-11-22 14:14:18,k,Standing,Action Performed,N/A,1.0
